judul,sumber,tanggal,tautan,relevan,label,n_tolak,n_dukung,episode
3 Kapal Penambang Pasir Laut yang Ditangkap Bakamla Terafiliasi ke IPR Perkumpulan RAM,kepripedia.com,2024-06-28 07:00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxQaUFJUE50WFhwalJEUHZCUDJnNkdTS1U0NWlwRktLams1bVZHTUQ4akEyRGk0bkYyUDMwcGFPeXA5dERDZHVROFRwVkx4U0JIOUx6cEctRThrZGFDdTVfNDNGWWpCdjROcnlUNnJad19MNGRZLXVYT01YWkZoWnZ2U3ZuR2l3UEdTS0xtSHg4V09rMW9mQ1IyZmVDa05GLTB1TTZDb20xUmt5YW53UG5R?oc=5,True,netral,0,0,E2_aturan_persiapan
KN Bintang Laut-401 Bakamla RI Geledah 3 Kapal Keruk Pasir Laut di Perairan Pulau Babi,J5newsroom,2024-06-29 07:00:00,https://news.google.com/rss/articles/CBMivgFBVV95cUxQb2o5UHA4QXFTZWszMklzSDlyV3NoamtyMW5UTGVUS0FvSGtyYmk2QU1pOS1ndkRaTkJITVNKbmstcDUwTHZCaHNFRE5CNzE1b25FX0g0Y3RiMTBSTG85QVVEMEV0V3FHTWlSZWlNeWoyaldvNmpYOTZiNjRWQTY4OHRhNEEyamV6MllKempzZFpJOTNpZDc3QVoxQmRxZ3h3ZGxhUTZwNTlCOU9mclN6WE9pa3dCMjExdmVHMU5R?oc=5,True,netral,0,0,E2_aturan_persiapan
Sedotan Plastik di Laut Kita,Forest Digest,2024-06-29 07:00:00,https://news.google.com/rss/articles/CBMicEFVX3lxTFB5ZlNrSHFiRTE2V3FiQWN5ZzJJWEVXRGFEVUlvZ3hsTXVMeXp3TFBKZGczRHByRWxDR0piM1lmeHE4LXAyUFVkYXhybS05YUZWakVKRUtkT051N25yZVgxWmttVC1FSTJESnZzUXlWX20?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Bakamla RI Geledah Tiga Kapal Tambang Pasir Ilegal,Radar Bangsa,2024-06-29 07:00:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPWGcxX2hwNGRPR2Y2VlhjbzBtYjhMOHliVWFjcnJudzVLa0NsQm1LSjY4R1dKMno0djdkZG94cDhPcXpIMEgweEVlUVd4VFVUWW9Iem5lWEpobmZrQ2FyT2l0MjVodmlmcXVIQ2MzdjdYLW43UFB4UU5sSlRoUkt2M1hJNA?oc=5,True,netral,0,0,E2_aturan_persiapan
Bakamla Geledah Kapal Tambang Pasir Ilegal di Perairan Karimun,Indonesiadefense.com,2024-06-29 07:00:00,https://news.google.com/rss/articles/CBMilwFBVV95cUxQY0JnakUwTWNnQ2t4NlBELUxjeG4xaWZIdXFiNmVLd29aZ0t2bTFLVWk3dExJXy0tZVJfTUhwLVpIX3JXUW1wQmJGYVVXYTN0SFIwcFRZOUJ4YnE0ZmpRRDFWb1VGaWV4MjVpb2lnQUFxMm5EM2ZCUEV2cktESlhfOWh0R2RXREhBY3ZJOFBad2UtazhfUGY0?oc=5,True,netral,0,0,E2_aturan_persiapan
Tambang Rakyat Pasir Laut Rezeki Anak Melayu Sumbang PAD Karimun 1 Miliar Lebih,gokepri,2024-06-30 07:00:00,https://news.google.com/rss/articles/CBMiogFBVV95cUxNbnZEcV9mekdBT3V3TEZXYVB1Q2VHSmdBb2l4SG9lQzU3OWtxNGxFVkJHeXUyZHNvUmJZSEVaeEFfUnZMdU8wRFRsMzE1N3ZEVkRhMVBzYmw2eGtvRjhXTWU1enJXY09RcUJDMlhfc0hfNGpBb09UeURZVUd3dWJieHBHanNyM2FHN0R0M2JRYnJ0R0o1ZDhoajBRbkM3cjBKRUE?oc=5,True,netral,0,0,E2_aturan_persiapan
"Pantai Pasir Putih Lhok Mee, Surga Kecil di Aceh Besar",rmolaceh.id,2024-06-30 07:00:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxNNEZoV3B3YVVvZDdidG8yZ2staHdNUW1KVk5objgxWjRQaTdGT3JDaGFraWhsdGF3SkVJV29tOTIzQ2tpZ3U5cmIwbE9aOGp6YlBsSVM4WFdDYlJQR1U0dmxWUGVic09GaDlVMW95dmNkVzBtS2VkbmNQX1EtdHl6Y3cxRQ?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
"Mastuki, Melawan Kerusakan Pesisir Madura",Kompas.id,2024-07-02 07:00:00,https://news.google.com/rss/articles/CBMiekFVX3lxTE43SUxYZ1BidktxeWhvcDJabVVRdEtiamw1WnpfdUVFUzZXMWpDX1BHTkt2YTFneGV4VVlvVUM3eWhuX1FnVTdPQWdHRDlmeldUMTdZT3IxLXp3STg3R1hodnFDdElYVGxNeEZZYVNTX0t2dXM2T1o3MnBB?oc=5,False,di_luar_topik,2,0,E2_aturan_persiapan
Bara Muda Pelopor Kemajuan Madura (Tulisan 4),Kompas.id,2024-07-03 07:00:00,https://news.google.com/rss/articles/CBMicEFVX3lxTFBoRDZSLUxyN2tZeEpGV3k5WkREaEFvSTMya2RWcHJ2a09yODNVcTF0OXNBbzJKRXVLWDhzcmxXZEcyMXJOVjNPaE5JTktOd3Vrc3o5NXF3VlJaaXpSQkpGbWg3NEFnOHR0dHgwa2xyaVY?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Mencegah Malam Para Jahanam Meneror Aceh Tengah,AJNN.net,2024-07-04 07:00:00,https://news.google.com/rss/articles/CBMikAFBVV95cUxQVEtRM3ZfQ3VGeHBjX0ZMcUFqYjFwS2psWjRrLVhQbFk1Q3JMVmt2LVhLS1hCNndaa3lyVE5VUVZsRW1TQ25XU29mSkMyTHRUU0FtVmctemktcnhQMjdHRHp5eTg1R2JkMWl1LXNlUEhnVVRBeGxqWHJhb1JuT2tQYWQtTVBFTTlJSFl5STBvbW8?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
DPR Setujui RUU KSDAHE Menjadi UU,Hukumonline,2024-07-09 07:00:00,https://news.google.com/rss/articles/CBMikAFBVV95cUxOUEE1bW9ocGp3SE84bE1YMW5xc0xDdHdteGE5UjNsRnNmOW42ZTVfeEF1MzB0ZExKbElPek1ndVpJX3FhSXV4eWxHRHBDUXc2SEtIbUtCSlRMR19MSnhfQUdIdXRweEZEbTJraW5iSERseU0wNHI3bXJBZzBlc2I5WDZuX1U1NmFOMzhJZjhSX3o?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
"Pelabuhan Sampalan Nusa Penida: Dua Tahun Pasca Diresmikan, Begini Kondisinya",NUSABALI.com,2024-07-13 07:00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxQWDNZcXJCb18xMlZyV1dvMEpmdHRKRmt6d2o1MUQ0eURRTXBPaXpyemZmM1czVFdjQXMxNmpHREdYTmRYbFZuVG9pV3prRXBuc0ZsTy0zdkdxVFJIaHVnc0FOdXVPeEJHdkNuZlBQRElVWFBGbFJZTTJXWFBMaHJtX1h6V0gwdVN4Nk1Ga2Z0ckVfQU5BSzdVZVgtc05TQ0xXVjZzOG5pclhtU05UT2FyQ2dzZ0U?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Catatan Kritis WALHI terhadap Pengalihan Utang AS untuk Konservasi Terumbu Karang,WALHI,2024-07-15 07:00:00,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQX0tVX3hmVTRhUE00WFNUeVlFS2I4UHY1Q1M5bS10Rnh0VjdwU0dfRk9jaEdXWTcwYWwtS25OX1lMM1JOWXpIWkU1cG5zVnRBNjdMdW5RUHprSEc1b2tNbXZ2dFBqaFd5MVd3M01vSzNpbzBsZTJkOE5Vdi0xZlZWSkNfbUZOcXNRTjlZVjBCS3hQRTE3LWZ1NkFkWXRLb3NKLU9oUkpsNXU?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
"Jadi Kepala Balai Besar Survei dan Pemetaan Geologi Kelautan, Sunindyo: Kita Tingkatkan Pemanfaatan SDA Laut",Majalah TAMBANG,2024-07-15 07:00:00,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNREd1M3dWVlpUeV9TWXNTRFpJTEhpSG1uZ3I0ZkRKUTlkczVvSkRNdkN2Tnp3VkwyeFRfTjY5dmhjbnhheEhSbk12bllxaTFPbEYxdTRobmJ1d2tjZnFuYVJQQWRFX1BHR0d5a0VpVXlMYWNPYjd5TTRRY3hvRHYzUHhKaTlfTVhDMU9qVVRqMzNfVjNla0FmVW1lOGExUW00ZVZicXhOeXpQNlhUU2pmVmFZOVhCVmtGa20tMmJLLXM3QmhabnNXUQ?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Penyusutan Pantai Bali Paling Cepat di Dunia,Forest Digest,2024-07-16 07:00:00,https://news.google.com/rss/articles/CBMicEFVX3lxTFB0amMzM2RnNWpuR1kwNDFER3pfUWpDVWRFZ2R5ZVNidjBMdk5nZ0JJNkRpdEZha2ozQ1A0QkZablFRdXNxTHI0WWVGWDB4RFdTSUtlMFJhakU5NzZ3aG5vU05SclltMkx0NjhDVm5zSno?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Terbitnya UU KSDAHE Perkuat Peran KKP Kelola Konservasi Perairan,Hukumonline,2024-07-16 07:00:00,https://news.google.com/rss/articles/CBMiugFBVV95cUxNSjRkM1VRQ2Z6dUFJS2puVE1ab0RQYldvNV81WG1LLTNPckd5MFNhcXpNbGJNSEFjUlFZazdrM0dhWHcyU1ZLRkZTMTgwdGJtWElnaHNfdlp0MFpVN01Ta3o1ckJ2TXhQT2dqbzZWUjdjWHh2WmRwZjVDbXJ3a015Z3gyczFhdTFmUkZMZmVHRnRjZkVTMzZjbGk1YVRBMmVxOHdueTk3cEQ2MFc0TlREbkZEcUI4Z0lwbmc?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Busa putih di Pantai Kenjeran Surabaya,ANTARA Foto,2024-07-21 07:00:00,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOYXdGWG0tQTM5YVlfVnRqcmQ3eFRqWUMzN1duOUlWckdOS2ZncGtoUFdISzZBV1I1MWdfRm81NnVScjRoNnVIdkRHV1pNVi1CNW5TS0lPR3RqRHVmSWk5d2ZFTWtQbU9iVFNwX3ZUZFhpc3g1ejdGSWl2SUtlT0tFTVFSZ05ETDE10gGOAUFVX3lxTE5VRlhycVNkQUtpUFVjaUMyLWc2bkZzTDV3TVR0SUptUjJpNnUzZnktRnpITktSMEVkcTcxaEZFendQckdMX1NZZGZjUUl5YlpWUmY2UUFsajhvVlJwenowQUROaTNBM1ZwbEIzVmxCbmJPX3phNlcybGpXSzVEQ1NBdXI2X3dHMVpjZnhlYUE?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
"Bencana alam: Banjir di Halmahera Tengah, murni akibat cuaca atau aktivitas pertambangan nikel?",BBC,2024-07-25 07:00:00,https://news.google.com/rss/articles/CBMiYEFVX3lxTE8wSWRIZUJVTmxfb0xoSjBXb1lxSWUxTnJITmZuZUt2T0U5cmRjWHpDdFpsLXVQUkdiLWRBNlhBd0pyR19XbUZJTlp2NFlqcTd3dXNLeW1IMDRORVZkLUVOYdIBZkFVX3lxTFBabWpHRzQxY3VGRXFxNl9odU1uaGhuZVFLaER2NDZsNkhackpZME5zcnIxeWtQV0ZJRldsUTlMWEFJQ3RlTjhzQk1uT0tGeElkaGk3OVdsbVJIeWs5aVRIdm5vY3ZaQQ?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Pengurus HAPPI Diminta Aktif dalam Pembangunan Kelautan dan Kemaritiman,SINDOnews Nasional,2024-07-28 07:00:00,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPVTRDRUQ2X2dWVTlYT1psRFhRclFyVnAxdVRtUVJiaHpUU1M2anpHR3RKaGhSYWxWdTBCQXlBdXJfaTFoTzc4d0l2TnpFMUZjTEN2b25qS0R5akM1Si1DSWRFaGJIeTJRNlc1X2ItQldYUHV6eW9UcENEX2QxeGstNmc0bWFVaWhST3JzN1IwaG9mLW80X1ZxNGh2NmRETlR4dDE1d0NwbzEySjVfUUgzd2hLS0ZxdGdZNWxEaVc3LTUwbE84RmRFR1otekR1QWJYR2tDVXhaLWFtQdIBzgFBVV95cUxQVHBOSFVUeTE3WjA5S0lBbFI5ZXpDM3ZTZkFLS1FydF9JUm9iWjZlVWhySVlGOXBLOHB0OWtVc3dJZVBjQkZ5QzlLT050YVhiaThGSGFISTRoelFoaWZIbi1rTnpHVzJtenNhd2swOEhZTnhyZWNpYVAtanJyZGgtZ0xTd2pCQ2V2VmJNcS0xT2hFcHBLaTVmNjlWd1FVLVJsT2REOVpvQmhFWDZTSmRvUDZCdHcybERTSlRJbDZLLTJnbWhVeERGUzlBNDBPdw?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
"66 Perusahaan Minat Ekspor Pasir Laut, Kapan Diizinkan?",finance.detik.com,2024-07-30 07:00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxNaVFZbEdob1R1d0s4WnpnUTQzQjZBeU9kMmlyQjNweWhtbFhWS1Z1LTZMRFR2Mm5tb3l0N2xUeVVwWlFlUm50UFRIVWpNWVFBT0lXd204cVBDUHdsT193RFNXZVJQb0ZwN3BobnVKMUhLV0FvamN0N1NoZkRxM0ctSUZxSy1fQlVxTGZGNjZuYmFGc29VcG9YN3M0WTVXcjdYVDdmRVM4cm01SUd2d0JHUtIBtgFBVV95cUxQcWh1M1JzcGZxRTlKN1NVWURDSjJJWUhRNVVxYThLaC1DaC0weWo5QnBtbThSR0FPUW1lcXBWcGlNT01aOG5SNWlUMndXRlQ0ZFc2NHZsaFBGN281OExiQnhVTmtxTGJ0dHFiRlR1b0NhQTcwbG5lazVWS0lDSGMzUURfOTJDbWpDMFVSVFdoc1dRV0VoZjJJWjVmX0MwRUFmbDdhMDNaaVV0cERCUU93R1lndExjZw?oc=5,True,netral,0,0,E2_aturan_persiapan
"Tertimbun Longsor, 2 Pekerja Tambang di Padang Pariaman Tewas",SINDOnews Daerah,2024-07-30 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPbDQwMXFjanhtMFR0cV9lOVBmaU5EOEJZMFlqODU5XzZDRHVoNWJJcEJRLW5pejJobnZBdTlYT1ljeHFQMTNWOG4zTHYtRG5hbUhQMmFWdERkbFBvLU53OEZQVnFnc1NWTFFaOE9PMmI3SW4za0FKV2dseFBOZS11MnNBUVNuaHZ4VEtNT3dIOXhQMHM2bHNzX2lTZjZmUjFnMElEYUdOV1dzMGRpaXZLSWp6S1FNbmxQ0gG-AUFVX3lxTE9TblRWSVlvYzBqY1VWd25oelJrM05fUWtOeXdQcEJ2YzBTcVdMN2N5OHBqSlFaZFhPeVV4clMzdkxNbWhmdmRGMURVNXlBTHJCZGQzSGVwZ2RIaHY0V1pZOWNXN2M5N1B3UGxTT2tEa3JSMTJwRUNFdXAtXzVkQW85OWo2V2Y1WTlQa0xwcTRNNk9qMUhkMlRDT1RQQkJEZV9GeHoyallPdTVQN3JGazFJN1ZVUHctT0V5WEJSX1E?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
66 Perusahaan Mendaftar untuk Ekspor Pasir Laut,betahita.id,2024-07-31 07:00:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxNaEkwallSdnZLMl9TQnZ3MUlrUnl6TkJrM2JSV1lHeHBLaDUxYURfYWNvSzc1bmJ3S2NxOEo5aVVuOUdEbzNiRUxkTUJsNUF3WVNtN0VfSm83aUwwWjI2Q0VRRl9mNm1EN1lKaWZGSl9zd0NxSjNjS1Vxd3dPd0pHaHBJMFVtRGliOEFoMw?oc=5,True,netral,0,0,E2_aturan_persiapan
"Walhi Menolak Pembukaan Tambang Pasir Laut Hasil Sedimentasi, Ini Alasannya",kontan.co.id,2024-07-31 07:00:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxPcHRsODRVMXo1UXhXZGdmYkRXbF9PYWZyVlNGeWsyc25aRi1qel9RZVJsc2FpcWRZcktTcnJCcmRWa2JLbkg0aHoteDc0clBUTllRRlZzUVRoVFZBcnU4NVNDcWFZY3BGUVlwSnpNX09aWkU1Z1RJeFZJNkEzRWtrWFdxcjVVLVJKMlcyNEs3eWpsV05acjJEX0JJVHRWVFVJRTNTc0g0dmRXOGZJN0HSAacBQVVfeXFMTzJoSjY2Tm5STTNBZVpVS3QtdlY5cXhZenluRkx4eDBxbzNfUzJTNTlnMkdoQVI5UmFIVnk4UHB3QkRHd2JncGVLLUZuLXFnS25lWEZDOEpqMWlHckprU29qdlFScnlpUERHdEpUcjBrMHBKZ1YxWnBkMXlZWGtuYmRmZS1LQWRTMjh0eC1qRVpnN1FEVEpTTFFZbkMwZlh1eFd1elB0UVU?oc=5,True,menolak,1,0,E2_aturan_persiapan
"Begini Cara Kapal Pengawas Perikanan KKP Pakai Starlink, Sinyalnya Lancar di Lautan",Tempo.co,2024-08-02 07:00:00,https://news.google.com/rss/articles/CBMivgFBVV95cUxNTTh6N0VwUmdfRXJReW5YYm50RC0zU08tamVBVmhDQWNoejhEMEIxajl3SXpqR2dzbFNKeTAxRkV1TXpOTTBQTTRFaUF0Skp2eVVrY240NGhsNC1rWGgtYjZ1UGstekV0M0lhRU9lOUdGSFU0QmxwamxJMERGa1dwOU4zUExTOEg2N0p4b2ZnZ0dYQlptbVowUTFwUi1xdFBTVF9WMGFEUHlLRHNxRDZvcU1uUkNldkNjTHZUalh3?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Ini Lima Kejahatan di Laut yang Diungkap KKP Sepanjang Semester I-2024,kontan.co.id,2024-08-02 07:00:00,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOMVVDLWNCQnBWVWFzWTJxVnliT2tmZ0F6TXpadTFQc3Y5bWh0dzVtVUlYMS14QzJiODA2cGc4WVdDazh6SV9kOW9kNU9kNVlOSjdUbk4zancyTGQ2M0NTcG0zUTJEcEpaRGRvUG4xdWxzOXJBVlloTV9CeHB1RjlhdTN5MTFHUzI1bkRYWHg2S21xdWpTLXpEdGhXc3F4NVI3RkM2TTVWWkPSAaIBQVVfeXFMTmxSQmhOVkhmSC1tUU91N2VReWFlNjVlbDQzRmhRODJLMGJsTjNSOTEyTjdzanduR196bVhZY3JWX3QyTnI4dU9tbU1Xa0tVZU9uYUxObWhDd052Y3ZiSUpVYnBtNXAzcEotdE1TRmxZaEpGd1FobW5scXNjU2I2cGlNQUxmdEkyeVVoQ0Z0eWR0ZWFxank2bkVvT3NqRDdTeDZ3?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
"Pantai Menganti, Pantai yang Melawan Kodrat dan Tampil Beda dari Pantai Lain di Kebumen",mojok.co,2024-08-03 07:00:00,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNMUxkdFhnZmw1TDlmV0FJOGNlTW5KdjVnWE1oY1hNYlNkUnptUGxudXdQOVJMN0xyal9WdVpUeklLMmhiOFdnZmtkR2VZUGJDOEhSdDdCck1qZkxOWVBKczZLRkh4ZktDTVE2M0Q0akRnZGtRSEJKa245YzFOYV93ZEhhMVVRSWlo0gGOAUFVX3lxTE53ZVN5VmtKU0FWYjV4MXU1VjdkUmdvTEZIUF94QlRLdmRPNVg3X1VUSFlRaHRiVmxIZlBFRjJPZGVzTjNUMU1CRHIzUWpvN3RwbEtfbzdwSEhjdDRodlNjSndEVGxKM1JHQ0p6RlpPSXJpaTk5R1EzdXNOMmItRFRzNVMxX2ZRNk1McGtKQ2c?oc=5,False,di_luar_topik,1,0,E2_aturan_persiapan
Pengamat Ingatkan Dampak Lingkungan dari Ekspor Pasir Laut,Kompas.com,2024-08-05 07:00:00,https://news.google.com/rss/articles/CBMiugFBVV95cUxNSUV4T2VDeHdfemlZaDJTUGpMaWRTQWJ5c05NQm4tZ3NaNmRSOE5Tb044blJWQ3RJbnN0WHktdnA4SXNZVmRVWlVpbEczTV91aWxhQTdFLW9TSU0zRHlHVlhUOXVZQnluWlhsekE4bGpnbFhpRG9aeXkzczZCdVJHX2FvaHNoYlNSUmtXbUVVckEtcnQ0N0FUUXFGV3FkQU9IUC1oS0pGSGxDNHg5RERDZlFvQjY2cXFGQVE?oc=5,True,menolak,1,0,E2_aturan_persiapan
KKP Amankan 3 Pelaku Pengeboman Ikan di Banggai Laut,Kompas.com,2024-08-06 07:00:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxPYnQ3YzZFZ1hfS3VDWjNmRXR2c1FYbGs4Qksxa1BLRV9jOXFrN3VWU3VIdmdLN0FqM0FubTJjNndtUEtmeFpYUno2WXc1MDB3cDlWbGxreF9pSmQ4d1diYnplRkY2OWlsT2Z0SWxyWUJkWHRfTHhiWWVpWTNYaW5XSnliZDJFd3FQTmV6dzdRU1ZLalJESFZHY2dUZGhPODZjRW01ZkRqNDhjNmFmM0tBYmJB?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Kapal Pengeruk Pasir Terbakar di Perairan PT. Pax Ocean Batam,Batamnews,2024-08-08 07:00:00,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOWEFwOTlMemFRTkJjM3owRHFkOVBVN0t3TDYwOThjNFUzR0c2YkVYeFBBR3l1UTZ2aGtfTzE2Y3hYRXF0M2xXeDh4OGxXNjFsX3JxS0J6aml3YktYYnllRkNoODV6WnJLTWJta1l6LTV4VXJXRS1FT2lRYUdJX0cyQXh1UTBKZ0hINTBoajBTN1p6Qmk0ejVBSjlLRDJSdVRtNzNUZ2pRODFpbHM?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
"Kapal Crane Arimbi Pengeruk Pasir Laut, Hangus Terbakar di Perairan PT Pax Ocean Batam - Tanjung Pinang Today",Tanjung Pinang Today,2024-08-09 11:48:36,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPakdCTmgxZlZRNHd3Wmk4dEdEcjRnTFYyT0ZLeUE2Wlg0UlE3dzViRXR5enpPb0lmTVgzSkhXVHBtTEI4V1R0T3lNQnE5LTZUbjlKdTJPamRHdVlFUGpjemN1dFRFMGQyTFljOEF1WHlWaGx2aHpEVEtINHVYRnBjYnFIMDQtSF9EZ1ZabUFMQ05ERWNlaGotT2hBRWdJWW50YTQ3OVlaazhhVVZpN3RvUXZaOHNEV3hIRkJ2ZTB4TGwzY3dkUHFkSml4Z01ZQ2FkVVh2QTNGOWowYkh0T0Nz0gHkAUFVX3lxTE9XSmxHeExsYWtmNnYySjJHQ29lRzBJVGFUOEZvM1psamllRnlvdlJLWTNfdHZ4ZlFTVVpRTVZXTjdwYjhRMDRmdzJVWDRfZjVXalpGRVZqZGxsd2lqbENEdzdpUHVWSmY5aEo4RDhpTHQ3UGRNODdwNDVVcmpXaDlKVV9WNUdaR2Z3RXFiSUk2UjNXTHd3QUxTWS1TcnFqVk1aVlpRS2RMeHFLY2xPNDMyVXZQREtGYk5qRGpyeGFuMEU3V1NZZWgwTFVGcFllUjhNMy1PUE1CaXhQS3FhZ1B6Z2g1Tw?oc=5,True,netral,0,0,E2_aturan_persiapan
Makna Jokowi Kenakan Baju Adat Betawi Saat Pidato Kenegaraan,Bloomberg Technoz,2024-08-17 07:00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxORzF2VHFDRkliSmU5d1A5QUN3UGktNktGUF9oaDNoa05RWmZWLTVsSTI5NU5DckxLbGRjRkF5NGtrcEVPMlBTS0RZcExjM19TamlsUTQtaGNXV1E3MDFMMktqQWdXSkdkVUVjRGZ6aEtxa3h3OGRGTm9qZVAwZWx0N3JFY3lpYmQtVmgybm8zcjJCZHlVcjRDVTcxUzVlMVJJVF8ycm0zbGVoUEFNX2Mw?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
"Rumpon, Rumah Pertobatan Pelaku ”Illegal Fishing” di Perairan Australia",Kompas.id,2024-08-18 07:00:00,https://news.google.com/rss/articles/CBMinwFBVV95cUxQeUZvNVphUl9uSGUzZEZRRFV1OHpEemx2UnBwalZ5RHdFcHF1SWxOWkYycTdfU2F6dFI5clpPS1ZFSVAtQks5UjVvR2RyZzVBZVR2YmhFYWktdDVvY2xrVnNscWtJbmZXNmtSRVJlTTZPU1NFZFA4VXlfQzNkXzhCTXVPblV3NHYzVE1tS3NndTdIYi1rV0NmeXctUlh3QUk?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
CTC kembangkan kawasan konservasi laut RI dukung ekonomi biru,ANTARA News Sulteng,2024-08-23 07:00:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQVW55YURHeWczUjBxTUlOSllPRWZoY3gwRHZlUFBTM3Y3LXhOVGZWdjhjYm1Fbjl2U0l6MFhiMTdJSVJGOGtNX29IcFRtd2JCOU05RlhVbURHcVZkYXVZbXNqUWdKdzZwS2pnbUtnX1V4LVFDV2hmM0xMLU5iWXpSY2VMd2pzM2h4V0YzY0NkQ0t0MmhGNjZmUGZUcHIyZ3FQXzVJSnEwLTBnUQ?oc=5,False,di_luar_topik,0,1,E2_aturan_persiapan
DKP Amankan 4 Kapal Penambang Pasir Ilegal di Perairan Riau,Oketimes.com,2024-08-23 07:00:00,https://news.google.com/rss/articles/CBMiogFBVV95cUxOVFYxcU1xbHV0Sy1PLWdwNzNXT05GWl82ZWIzSFR2ajgtWHBLdmhSOUtKcUFQVm5LeHBTamgyYTl1ZU1kZHo4OWtoTm9uMWNzYXZkNE9nMFUyTVB2V3F2bzJiOHFWMTB6UHNGbndfdDVmRTdUN3lOdEJBOTBKMm05NWIyUWJfWTZlRXV3enBKNXVabk0wczlwUGJwY08yeFF6c3c?oc=5,True,netral,0,0,E2_aturan_persiapan
Kapal Legendaris Lancang Kuning Abad Ke-12 Ditemukan di Lagoi Bintan,SINDOnews Daerah,2024-08-24 07:00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQRUFPN3N4UEFOaWEtQlVBSVFwSTN3dURTdnRZNXJjYzRfR1l2RlJZckdMc1VoQ1RXeFMwSjZYZTQwSzFXVDFqRm9ZNDFuNlNiNnQ3YVU1RkNXQ2p0SEVCV2wxMDI3RmY4emZIUWxxMlJiMGxUVHp5RDB3R2hCd3NCanhqeDlEdGtseU8xUlZVeWw1eXVod3Vnd3I1Y3NWZFBxazlyTlBxRjRsa0R1SjR4cF9tNVk0ZVZuT3JvUTZfc0JpNTjSAcgBQVVfeXFMUFBCWFRzTGZiSmM2b1ZQeFU0QTY0WktaaWF6MlhPb0puem02aWY2cGN4cnRxT1NwdDdzSEpXUlY2elhnWEZnWlZmcTlfVTcxbzhxemZHYW56NW1fSkhZZUZ3aDJQSmx4YXVKLWtLQnQwQ0NTQ25kaWI1QmFscVFKLWVvT092Z1dRN1FKX0lmYUE5UmUwTExrdDZtVW00ZzE5R015NzFaajJhdEc0bnAxWG1aMXQ3RExLOWVIX3Y5Q2F3OFlZc1NUeGY?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
Satu Dekade Kegagalan Poros Maritim Dunia Joko Widodo,WALHI,2024-08-26 07:00:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxQbG1PZ0xySFJOVlFXWXFEcExVQ3puSl9pUzMwRmJpQlhobmREZjI0SF9CT1Vpd1NqNkhhSmZpXzFITkRmZFlWWHV6TmZQRGxBUG1aaW5rSG83aUlVN1dZUHFReG00S1FGSm55YTF4Ymt1NmpDUllXTUYyYWZXS2gxTVVnQQ?oc=5,False,di_luar_topik,0,0,E2_aturan_persiapan
